id,digit
2583,6
2584,1
2585,2
2586,6
2587,2
2588,1
2589,0
2590,1
2591,0
2592,7
2593,1
2594,1
2595,4
2596,4
2597,3
2598,3
2599,3
2600,0
2601,0
2602,2
2603,4
2604,4
2605,7
2606,6
2607,3
2608,1
2609,5
2610,1
2611,3
2612,1
2613,9
2614,3
2615,6
2616,1
2617,1
2618,9
2619,1
2620,0
2621,2
2622,7
2623,5
2624,4
2625,0
2626,1
2627,0
2628,6
2629,0
2630,9
2631,4
2632,9
2633,8
2634,9
2635,5
2636,5
2637,3
2638,4
2639,7
2640,4
2641,4
2642,9
2643,1
2644,9
2645,9
2646,1
2647,0
2648,3
2649,3
2650,7
2651,5
2652,6
2653,4
2654,1
2655,7
2656,7
2657,9
2658,8
2659,1
2660,5
2661,1
2662,0
2663,7
2664,5
2665,7
2666,7
2667,8
2668,3
2669,1
2670,9
2671,9
2672,1
2673,5
2674,1
2675,1
2676,4
2677,4
2678,0
2679,7
2680,6
2681,9
2682,1
2683,4
2684,1
2685,7
2686,6
2687,1
2688,5
2689,9
2690,9
2691,6
2692,2
2693,6
2694,3
2695,0
2696,6
2697,2
2698,1
2699,8
2700,1
2701,9
2702,0
2703,5
2704,6
2705,3
2706,6
2707,1
2708,6
2709,1
2710,0
2711,8
2712,4
2713,0
2714,0
2715,7
2716,2
2717,1
2718,5
2719,1
2720,0
2721,2
2722,2
2723,7
2724,7
2725,4
2726,7
2727,8
2728,1
2729,1
2730,6
2731,1
2732,1
2733,5
2734,9
2735,7
2736,3
2737,5
2738,6
2739,7
2740,0
2741,5
2742,7
2743,0
2744,2
2745,0
2746,3
2747,0
2748,4
2749,6
2750,0
2751,5
2752,5
2753,1
2754,7
2755,0
2756,0
2757,3
2758,0
2759,8
2760,4
2761,3
2762,5
2763,2
2764,3
2765,7
2766,3
2767,2
2768,1
2769,2
2770,1
2771,8
2772,4
2773,1
2774,8
2775,0
2776,2
2777,7
2778,8
2779,4
2780,5
2781,2
2782,7
2783,4
2784,0
2785,3
2786,1
2787,2
2788,1
2789,1
2790,1
2791,0
2792,0
2793,7
2794,1
2795,1
2796,5
2797,9
2798,6
2799,9
2800,8
2801,1
2802,7
2803,1
2804,1
2805,7
2806,5
2807,0
2808,7
2809,4
2810,7
2811,4
2812,9
2813,5
2814,7
2815,9
2816,1
2817,5
2818,8
2819,1
2820,1
2821,1
2822,1
2823,8
2824,4
2825,9
2826,8
2827,4
2828,7
2829,0
2830,7
2831,7
2832,9
2833,3
2834,9
2835,6
2836,1
2837,3
2838,1
2839,7
2840,2
2841,7
2842,1
2843,4
2844,5
2845,1
2846,4
2847,9
2848,6
2849,9
2850,4
2851,1
2852,7
2853,9
2854,5
2855,7
2856,0
2857,6
2858,0
2859,1
2860,6
2861,7
2862,1
2863,7
2864,9
2865,4
2866,9
2867,9
2868,7
2869,0
2870,7
2871,4
2872,1
2873,6
2874,0
2875,4
2876,7
2877,1
2878,7
2879,6
2880,1
2881,0
2882,5
2883,1
2884,3
2885,7
2886,7
2887,9
2888,7
2889,1
2890,1
2891,2
2892,3
2893,2
2894,7
2895,8
2896,4
2897,7
2898,1
2899,7
2900,1
2901,0
2902,6
2903,7
2904,1
2905,9
2906,3
2907,5
2908,7
2909,4
2910,4
2911,3
2912,9
2913,2
2914,9
2915,2
2916,0
2917,8
2918,9
2919,7
2920,1
2921,4
2922,3
2923,6
2924,5
2925,5
2926,9
2927,5
2928,1
2929,3
2930,1
2931,1
2932,5
2933,1
2934,1
2935,1
2936,9
2937,5
2938,8
2939,1
2940,3
2941,1
2942,3
2943,9
2944,1
2945,8
2946,1
2947,1
2948,7
2949,7
2950,9
2951,9
2952,7
2953,4
2954,5
2955,9
2956,1
2957,0
2958,2
2959,7
2960,9
2961,6
2962,1
2963,5
2964,3
2965,2
2966,7
2967,9
2968,3
2969,6
2970,1
2971,0
2972,1
2973,2
2974,1
2975,5
2976,5
2977,7
2978,4
2979,7
2980,5
2981,5
2982,5
2983,1
2984,4
2985,0
2986,5
2987,7
2988,5
2989,1
2990,1
2991,0
2992,1
2993,1
2994,5
2995,7
2996,1
2997,5
2998,9
2999,7
3000,4
3001,0
3002,3
3003,1
3004,7
3005,3
3006,1
3007,8
3008,4
3009,0
3010,3
3011,2
3012,4
3013,5
3014,1
3015,7
3016,1
3017,8
3018,5
3019,2
3020,9
3021,1
3022,3
3023,5
3024,5
3025,2
3026,7
3027,6
3028,4
3029,7
3030,9
3031,7
3032,1
3033,3
3034,2
3035,6
3036,4
3037,8
3038,4
3039,9
3040,7
3041,9
3042,8
3043,6
3044,9
3045,1
3046,5
3047,9
3048,8
3049,8
3050,1
3051,8
3052,7
3053,1
3054,9
3055,6
3056,1
3057,4
3058,9
3059,6
3060,7
3061,9
3062,3
3063,2
3064,5
3065,7
3066,9
3067,9
3068,7
3069,1
3070,6
3071,0
3072,3
3073,4
3074,3
3075,1
3076,1
3077,1
3078,1
3079,9
3080,6
3081,5
3082,0
3083,1
3084,2
3085,1
3086,3
3087,9
3088,9
3089,7
3090,6
3091,7
3092,3
3093,0
3094,5
3095,8
3096,9
3097,1
3098,7
3099,5
3100,2
3101,1
3102,6
3103,7
3104,7
3105,4
3106,6
3107,2
3108,5
3109,1
3110,1
3111,1
3112,5
3113,9
3114,6
3115,2
3116,7
3117,0
3118,3
3119,1
3120,1
3121,0
3122,5
3123,7
3124,8
3125,7
3126,1
3127,4
3128,9
3129,3
3130,3
3131,4
3132,0
3133,9
3134,6
3135,5
3136,1
3137,9
3138,1
3139,0
3140,7
3141,9
3142,7
3143,7
3144,6
3145,5
3146,0
3147,1
3148,2
3149,8
3150,7
3151,4
3152,8
3153,6
3154,8
3155,5
3156,2
3157,1
3158,2
3159,1
3160,7
3161,5
3162,7
3163,5
3164,1
3165,9
3166,4
3167,5
3168,5
3169,7
3170,6
3171,4
3172,6
3173,7
3174,2
3175,7
3176,8
3177,1
3178,3
3179,4
3180,5
3181,5
3182,9
3183,1
3184,1
3185,7
3186,7
3187,7
3188,6
3189,7
3190,7
3191,8
3192,9
3193,4
3194,3
3195,7
3196,0
3197,6
3198,1
3199,0
3200,7
3201,4
3202,5
3203,6
3204,0
3205,8
3206,9
3207,7
3208,1
3209,5
3210,5
3211,2
3212,1
3213,4
3214,5
3215,8
3216,1
3217,3
3218,9
3219,4
3220,1
3221,9
3222,7
3223,4
3224,5
3225,3
3226,4
3227,4
3228,8
3229,9
3230,9
3231,1
3232,9
3233,9
3234,0
3235,7
3236,0
3237,4
3238,3
3239,1
3240,7
3241,0
3242,1
3243,3
3244,2
3245,2
3246,5
3247,7
3248,1
3249,7
3250,1
3251,5
3252,7
3253,7
3254,3
3255,1
3256,1
3257,6
3258,9
3259,3
3260,1
3261,4
3262,0
3263,8
3264,9
3265,2
3266,9
3267,1
3268,9
3269,8
3270,0
3271,7
3272,9
3273,7
3274,9
3275,2
3276,6
3277,4
3278,6
3279,9
3280,5
3281,0
3282,9
3283,4
3284,7
3285,8
3286,7
3287,7
3288,0
3289,5
3290,3
3291,5
3292,9
3293,2
3294,2
3295,1
3296,2
3297,7
3298,3
3299,4
3300,1
3301,7
3302,6
3303,9
3304,7
3305,1
3306,2
3307,3
3308,9
3309,3
3310,5
3311,0
3312,1
3313,1
3314,1
3315,4
3316,5
3317,1
3318,7
3319,7
3320,7
3321,7
3322,4
3323,9
3324,6
3325,3
3326,5
3327,9
3328,6
3329,9
3330,7
3331,9
3332,9
3333,5
3334,9
3335,4
3336,7
3337,4
3338,6
3339,1
3340,1
3341,3
3342,9
3343,1
3344,4
3345,1
3346,2
3347,6
3348,6
3349,8
3350,7
3351,3
3352,5
3353,8
3354,4
3355,0
3356,0
3357,4
3358,4
3359,7
3360,3
3361,0
3362,9
3363,1
3364,1
3365,7
3366,7
3367,1
3368,9
3369,8
3370,7
3371,9
3372,8
3373,4
3374,1
3375,7
3376,5
3377,1
3378,5
3379,7
3380,7
3381,1
3382,7
3383,4
3384,9
3385,6
3386,7
3387,9
3388,2
3389,2
3390,9
3391,1
3392,1
3393,7
3394,7
3395,4
3396,3
3397,4
3398,6
3399,5
3400,2
3401,6
3402,9
3403,9
3404,0
3405,4
3406,9
3407,1
3408,2
3409,6
3410,9
3411,1
3412,4
3413,3
3414,0
3415,9
3416,9
3417,7
3418,3
3419,1
3420,2
3421,7
3422,9
3423,2
3424,0
3425,1
3426,1
3427,5
3428,1
3429,5
3430,1
3431,8
3432,1
3433,4
3434,4
3435,7
3436,3
3437,3
3438,7
3439,1
3440,1
3441,4
3442,4
3443,6
3444,1
3445,1
3446,8
3447,7
3448,7
3449,6
3450,7
3451,3
3452,8
3453,6
3454,9
3455,4
3456,5
3457,5
3458,6
3459,6
3460,8
3461,6
3462,1
3463,6
3464,9
3465,0
3466,1
3467,2
3468,1
3469,2
3470,3
3471,4
3472,6
3473,2
3474,4
3475,7
3476,9
3477,1
3478,1
3479,4
3480,3
3481,9
3482,6
3483,9
3484,4
3485,0
3486,0
3487,0
3488,7
3489,1
3490,4
3491,9
3492,8
3493,5
3494,5
3495,1
3496,3
3497,2
3498,1
3499,7
3500,7
3501,1
3502,4
3503,1
3504,0
3505,9
3506,2
3507,7
3508,3
3509,9
3510,1
3511,4
3512,9
3513,2
3514,1
3515,1
3516,1
3517,0
3518,8
3519,7
3520,7
3521,3
3522,4
3523,3
3524,5
3525,1
3526,7
3527,5
3528,7
3529,4
3530,2
3531,3
3532,6
3533,3
3534,1
3535,9
3536,0
3537,1
3538,2
3539,9
3540,7
3541,9
3542,7
3543,9
3544,0
3545,4
3546,2
3547,3
3548,9
3549,7
3550,4
3551,7
3552,6
3553,5
3554,1
3555,0
3556,9
3557,5
3558,4
3559,6
3560,8
3561,5
3562,3
3563,7
3564,6
3565,9
3566,7
3567,7
3568,9
3569,7
3570,9
3571,6
3572,5
3573,7
3574,6
3575,3
3576,4
3577,3
3578,3
3579,8
3580,1
3581,9
3582,1
3583,2
3584,9
3585,1
3586,1
3587,1
3588,9
3589,4
3590,5
3591,9
3592,6
3593,0
3594,6
3595,6
3596,3
3597,9
3598,1
3599,6
3600,9
3601,2
3602,4
3603,7
3604,9
3605,9
3606,2
3607,1
3608,7
3609,9
3610,3
3611,1
3612,9
3613,1
3614,5
3615,2
3616,9
3617,9
3618,9
3619,4
3620,3
3621,9
3622,9
3623,1
3624,4
3625,4
3626,9
3627,5
3628,3
3629,4
3630,4
3631,8
3632,7
3633,9
3634,2
3635,8
3636,6
3637,3
3638,8
3639,9
3640,6
3641,6
3642,3
3643,3
3644,5
3645,9
3646,1
3647,7
3648,6
3649,5
3650,9
3651,3
3652,7
3653,7
3654,6
3655,7
3656,6
3657,2
3658,8
3659,9
3660,1
3661,2
3662,1
3663,7
3664,9
3665,6
3666,5
3667,9
3668,7
3669,0
3670,1
3671,1
3672,9
3673,3
3674,4
3675,4
3676,9
3677,7
3678,7
3679,3
3680,2
3681,7
3682,6
3683,7
3684,1
3685,5
3686,4
3687,7
3688,7
3689,8
3690,1
3691,7
3692,0
3693,1
3694,1
3695,3
3696,0
3697,7
3698,4
3699,9
3700,7
3701,9
3702,1
3703,2
3704,3
3705,4
3706,1
3707,9
3708,1
3709,5
3710,3
3711,6
3712,3
3713,9
3714,1
3715,7
3716,2
3717,4
3718,5
3719,9
3720,1
3721,3
3722,2
3723,4
3724,3
3725,6
3726,2
3727,6
3728,7
3729,8
3730,6
3731,5
3732,1
3733,3
3734,9
3735,7
3736,9
3737,4
3738,3
3739,7
3740,2
3741,3
3742,5
3743,9
3744,1
3745,1
3746,0
3747,2
3748,2
3749,5
3750,6
3751,4
3752,4
3753,5
3754,7
3755,4
3756,3
3757,4
3758,1
3759,4
3760,1
3761,1
3762,4
3763,3
3764,1
3765,9
3766,0
3767,4
3768,5
3769,0
3770,3
3771,1
3772,1
3773,4
3774,8
3775,1
3776,8
3777,1
3778,3
3779,6
3780,5
3781,8
3782,8
3783,6
3784,2
3785,6
3786,2
3787,5
3788,1
3789,3
3790,7
3791,3
3792,7
3793,2
3794,3
3795,7
3796,1
3797,6
3798,5
3799,7
3800,0
3801,3
3802,1
3803,3
3804,6
3805,0
3806,5
3807,4
3808,3
3809,1
3810,9
3811,3
3812,5
3813,0
3814,7
3815,9
3816,1
3817,1
3818,6
3819,1
3820,3
3821,9
3822,0
3823,7
3824,5
3825,7
3826,7
3827,2
3828,1
3829,1
3830,5
3831,9
3832,2
3833,5
3834,7
3835,9
3836,6
3837,5
3838,8
3839,7
3840,7
3841,7
3842,3
3843,0
3844,4
3845,1
3846,7
3847,7
3848,4
3849,3
3850,0
3851,4
3852,7
3853,4
3854,7
3855,7
3856,7
3857,3
3858,7
3859,7
3860,5
3861,9
3862,7
3863,9
3864,9
3865,0
3866,6
3867,0
3868,9
3869,3
3870,6
3871,2
3872,5
3873,7
3874,1
3875,3
3876,9
3877,2
3878,4
3879,4
3880,7
3881,7
3882,3
3883,5
3884,3
3885,6
3886,3
3887,5
3888,1
3889,7
3890,1
3891,6
3892,5
3893,9
3894,7
3895,4
3896,7
3897,8
3898,7
3899,1
3900,9
3901,7
3902,3
3903,5
3904,2
3905,1
3906,4
3907,5
3908,7
3909,2
3910,3
3911,9
3912,1
3913,7
3914,7
3915,6
3916,9
3917,1
3918,6
3919,5
3920,4
3921,0
3922,5
3923,9
3924,7
3925,8
3926,3
3927,1
3928,1
3929,4
3930,7
3931,3
3932,6
3933,9
3934,9
3935,8
3936,4
3937,1
3938,9
3939,1
3940,8
3941,2
3942,9
3943,7
3944,9
3945,3
3946,9
3947,5
3948,5
3949,3
3950,1
3951,3
3952,1
3953,2
3954,7
3955,7
3956,9
3957,7
3958,7
3959,9
3960,5
3961,0
3962,7
3963,5
3964,1
3965,0
3966,7
3967,5
3968,7
3969,5
3970,0
3971,5
3972,9
3973,6
3974,0
3975,7
3976,1
3977,7
3978,7
3979,7
3980,9
3981,6
3982,4
3983,3
3984,9
3985,9
3986,2
3987,4
3988,1
3989,0
3990,9
3991,9
3992,8
3993,9
3994,3
3995,0
3996,3
3997,8
3998,9
3999,9
4000,4
4001,5
4002,9
4003,5
4004,8
4005,1
4006,3
4007,6
4008,8
4009,6
4010,9
4011,2
4012,6
4013,3
4014,7
4015,2
4016,1
4017,7
4018,7
4019,9
4020,5
4021,9
4022,8
4023,5
4024,4
4025,0
4026,0
4027,6
4028,8
4029,6
4030,1
4031,0
4032,5
4033,6
4034,1
4035,3
4036,1
4037,9
4038,1
4039,2
4040,1
4041,5
4042,7
4043,1
4044,7
4045,1
4046,1
4047,9
4048,9
4049,6
4050,7
4051,9
4052,0
4053,3
4054,6
4055,2
4056,2
4057,4
4058,2
4059,6
4060,1
4061,8
4062,0
4063,9
4064,1
4065,9
4066,5
4067,9
4068,2
4069,1
4070,0
4071,9
4072,2
4073,5
4074,1
4075,5
4076,3
4077,1
4078,0
4079,7
4080,6
4081,1
4082,1
4083,7
4084,7
4085,3
4086,3
4087,3
4088,1
4089,6
4090,7
4091,0
4092,5
4093,1
4094,9
4095,2
4096,8
4097,7
4098,9
4099,6
4100,1
4101,1
4102,9
4103,2
4104,0
4105,2
4106,4
4107,9
4108,5
4109,1
4110,2
4111,1
4112,6
4113,2
4114,8
4115,7
4116,3
4117,2
4118,7
4119,7
4120,1
4121,8
4122,0
4123,9
4124,3
4125,9
4126,1
4127,4
4128,5
4129,5
4130,0
4131,6
4132,1
4133,4
4134,9
4135,2
4136,7
4137,4
4138,8
4139,7
4140,9
4141,1
4142,9
4143,4
4144,9
4145,1
4146,9
4147,0
4148,3
4149,5
4150,7
4151,2
4152,0
4153,1
4154,7
4155,1
4156,7
4157,7
4158,9
4159,8
4160,6
4161,1
4162,2
4163,9
4164,2
4165,0
4166,6
4167,7
4168,7
4169,5
4170,0
4171,2
4172,1
4173,3
4174,7
4175,7
4176,5
4177,0
4178,9
4179,1
4180,5
4181,3
4182,1
4183,1
4184,1
4185,9
4186,4
4187,1
4188,9
4189,3
4190,9
4191,1
4192,6
4193,8
4194,1
4195,9
4196,1
4197,5
4198,4
4199,1
4200,5
4201,1
4202,4
4203,6
4204,3
4205,1
4206,0
4207,1
4208,9
4209,7
4210,2
4211,6
4212,5
4213,5
4214,1
4215,1
4216,1
4217,5
4218,6
4219,1
4220,9
4221,1
4222,2
4223,4
4224,2
4225,1
4226,7
4227,5
4228,7
4229,3
4230,1
4231,2
4232,4
4233,7
4234,5
4235,7
4236,9
4237,1
4238,2
4239,2
4240,9
4241,7
4242,1
4243,1
4244,0
4245,1
4246,7
4247,8
4248,8
4249,5
4250,1
4251,0
4252,3
4253,3
4254,6
4255,5
4256,1
4257,2
4258,3
4259,1
4260,8
4261,1
4262,1
4263,3
4264,8
4265,4
4266,6
4267,5
4268,1
4269,4
4270,4
4271,9
4272,6
4273,1
4274,6
4275,8
4276,4
4277,9
4278,7
4279,1
4280,3
4281,7
4282,1
4283,3
4284,0
4285,1
4286,0
4287,6
4288,9
4289,7
4290,2
4291,8
4292,1
4293,1
4294,1
4295,3
4296,6
4297,2
4298,9
4299,4
4300,9
4301,3
4302,3
4303,0
4304,7
4305,0
4306,2
4307,6
4308,0
4309,3
4310,5
4311,1
4312,7
4313,1
4314,7
4315,1
4316,9
4317,3
4318,7
4319,8
4320,2
4321,3
4322,9
4323,1
4324,4
4325,4
4326,8
4327,1
4328,1
4329,6
4330,7
4331,8
4332,6
4333,6
4334,2
4335,3
4336,7
4337,3
4338,5
4339,1
4340,6
4341,7
4342,3
4343,7
4344,8
4345,9
4346,7
4347,7
4348,6
4349,6
4350,1
4351,8
4352,5
4353,7
4354,5
4355,8
4356,0
4357,1
4358,1
4359,2
4360,9
4361,1
4362,9
4363,9
4364,9
4365,1
4366,7
4367,9
4368,0
4369,5
4370,9
4371,6
4372,4
4373,9
4374,1
4375,7
4376,6
4377,7
4378,7
4379,7
4380,3
4381,1
4382,5
4383,0
4384,8
4385,7
4386,1
4387,5
4388,1
4389,0
4390,9
4391,3
4392,4
4393,9
4394,2
4395,6
4396,7
4397,5
4398,9
4399,6
4400,1
4401,6
4402,2
4403,5
4404,2
4405,7
4406,9
4407,7
4408,6
4409,9
4410,6
4411,0
4412,1
4413,3
4414,3
4415,9
4416,7
4417,5
4418,6
4419,4
4420,6
4421,3
4422,6
4423,7
4424,9
4425,1
4426,6
4427,1
4428,1
4429,9
4430,7
4431,2
4432,1
4433,6
4434,3
4435,1
4436,7
4437,9
4438,4
4439,7
4440,3
4441,7
4442,6
4443,1
4444,2
4445,3
4446,0
4447,7
4448,7
4449,7
4450,6
4451,9
4452,2
4453,8
4454,0
4455,5
4456,7
4457,4
4458,0
4459,1
4460,3
4461,4
4462,3
4463,1
4464,0
4465,9
4466,4
4467,3
4468,0
4469,5
4470,8
4471,9
4472,1
4473,8
4474,0
4475,4
4476,3
4477,9
4478,7
4479,3
4480,1
4481,2
4482,9
4483,6
4484,7
4485,2
4486,7
4487,5
4488,8
4489,1
4490,1
4491,6
4492,9
4493,2
4494,8
4495,3
4496,2
4497,9
4498,5
4499,6
4500,7
4501,4
4502,2
4503,8
4504,7
4505,1
4506,0
4507,7
4508,1
4509,1
4510,3
4511,0
4512,5
4513,7
4514,8
4515,6
4516,1
4517,8
4518,6
4519,7
4520,3
4521,1
4522,7
4523,9
4524,9
4525,1
4526,9
4527,6
4528,8
4529,2
4530,7
4531,0
4532,8
4533,9
4534,1
4535,1
4536,3
4537,1
4538,2
4539,4
4540,8
4541,6
4542,6
4543,2
4544,0
4545,0
4546,1
4547,0
4548,4
4549,1
4550,7
4551,3
4552,1
4553,9
4554,7
4555,5
4556,1
4557,0
4558,1
4559,1
4560,9
4561,1
4562,7
4563,7
4564,6
4565,9
4566,5
4567,7
4568,7
4569,3
4570,1
4571,7
4572,2
4573,9
4574,1
4575,1
4576,1
4577,8
4578,1
4579,9
4580,3
4581,6
4582,3
4583,4
4584,4
4585,3
4586,1
4587,5
4588,7
4589,6
4590,9
4591,1
4592,6
4593,2
4594,3
4595,2
4596,9
4597,3
4598,7
4599,1
4600,9
4601,5
4602,8
4603,2
4604,8
4605,1
4606,1
4607,1
4608,1
4609,9
4610,0
4611,0
4612,0
4613,5
4614,8
4615,2
4616,2
4617,5
4618,3
4619,8
4620,7
4621,3
4622,2
4623,9
4624,9
4625,9
4626,4
4627,7
4628,9
4629,5
4630,7
4631,8
4632,1
4633,5
4634,5
4635,2
4636,1
4637,3
4638,6
4639,4
4640,3
4641,1
4642,6
4643,1
4644,2
4645,5
4646,4
4647,6
4648,9
4649,4
4650,9
4651,1
4652,5
4653,9
4654,7
4655,1
4656,1
4657,5
4658,6
4659,7
4660,0
4661,4
4662,7
4663,5
4664,7
4665,8
4666,1
4667,9
4668,7
4669,6
4670,4
4671,9
4672,3
4673,1
4674,1
4675,0
4676,1
4677,1
4678,7
4679,1
4680,5
4681,1
4682,6
4683,3
4684,0
4685,1
4686,5
4687,9
4688,9
4689,1
4690,4
4691,5
4692,1
4693,9
4694,2
4695,4
4696,8
4697,1
4698,3
4699,5
4700,6
4701,3
4702,1
4703,1
4704,4
4705,3
4706,4
4707,1
4708,3
4709,0
4710,8
4711,1
4712,1
4713,0
4714,6
4715,2
4716,2
4717,3
4718,8
4719,2
4720,4
4721,3
4722,4
4723,7
4724,1
4725,9
4726,9
4727,1
4728,9
4729,4
4730,6
4731,1
4732,9
4733,9
4734,7
4735,8
4736,8
4737,6
4738,2
4739,0
4740,3
4741,7
4742,6
4743,3
4744,0
4745,3
4746,8
4747,8
4748,2
4749,6
4750,0
4751,0
4752,2
4753,0
4754,2
4755,1
4756,4
4757,1
4758,3
4759,5
4760,9
4761,9
4762,7
4763,9
4764,4
4765,7
4766,5
4767,5
4768,1
4769,0
4770,1
4771,1
4772,9
4773,2
4774,4
4775,1
4776,3
4777,8
4778,5
4779,1
4780,7
4781,7
4782,8
4783,5
4784,1
4785,2
4786,0
4787,6
4788,4
4789,6
4790,1
4791,0
4792,5
4793,7
4794,0
4795,0
4796,3
4797,6
4798,4
4799,9
4800,1
4801,1
4802,9
4803,3
4804,9
4805,2
4806,2
4807,5
4808,4
4809,7
4810,2
4811,1
4812,1
4813,3
4814,1
4815,7
4816,9
4817,8
4818,4
4819,8
4820,4
4821,7
4822,5
4823,4
4824,1
4825,1
4826,7
4827,1
4828,5
4829,2
4830,3
4831,7
4832,3
4833,4
4834,5
4835,5
4836,2
4837,6
4838,2
4839,4
4840,2
4841,2
4842,4
4843,1
4844,6
4845,7
4846,4
