id,digit
2288,4
2289,7
2290,4
2291,2
2292,4
2293,3
2294,0
2295,0
2296,6
2297,4
2298,7
2299,4
2300,7
2301,1
2302,2
2303,1
2304,0
2305,6
2306,1
2307,2
2308,4
2309,1
2310,4
2311,7
2312,4
2313,0
2314,7
2315,4
2316,4
2317,6
2318,0
2319,0
2320,5
2321,4
2322,4
2323,9
2324,0
2325,1
2326,4
2327,7
2328,1
2329,4
2330,7
2331,0
2332,2
2333,4
2334,6
2335,6
2336,0
2337,2
2338,2
2339,0
2340,2
2341,6
2342,6
2343,3
2344,0
2345,4
2346,7
2347,4
2348,0
2349,1
2350,3
2351,0
2352,6
2353,6
2354,6
2355,1
2356,2
2357,6
2358,0
2359,0
2360,0
2361,6
2362,4
2363,0
2364,2
2365,2
2366,0
2367,2
2368,4
2369,4
2370,4
2371,2
2372,0
2373,0
2374,4
2375,4
2376,0
2377,4
2378,6
2379,2
2380,4
2381,6
2382,4
2383,4
2384,0
2385,2
2386,0
2387,0
2388,7
2389,4
2390,1
2391,7
2392,4
2393,4
2394,6
2395,0
2396,2
2397,6
2398,7
2399,0
2400,0
2401,7
2402,2
2403,1
2404,6
2405,9
2406,1
2407,7
2408,4
2409,7
2410,3
2411,1
2412,1
2413,4
2414,0
2415,6
2416,0
2417,2
2418,4
2419,7
2420,9
2421,3
2422,0
2423,6
2424,6
2425,4
2426,5
2427,2
2428,0
2429,4
2430,4
2431,4
2432,7
2433,1
2434,4
2435,4
2436,0
2437,9
2438,5
2439,6
2440,2
2441,7
2442,6
2443,7
2444,1
2445,7
2446,4
2447,5
2448,7
2449,0
2450,7
2451,3
2452,7
2453,7
2454,4
2455,6
2456,0
2457,0
2458,0
2459,6
2460,0
2461,6
2462,2
2463,4
2464,2
2465,2
2466,7
2467,4
2468,4
2469,7
2470,0
2471,1
2472,2
2473,6
2474,0
2475,0
2476,4
2477,4
2478,1
2479,0
2480,1
2481,0
2482,7
2483,4
2484,0
2485,0
2486,6
2487,4
2488,2
2489,4
2490,4
2491,3
2492,0
2493,7
2494,6
2495,7
2496,4
2497,4
2498,0
2499,2
2500,7
2501,2
2502,4
2503,1
2504,0
2505,1
2506,7
2507,4
2508,6
2509,0
2510,1
2511,5
2512,7
2513,4
2514,6
2515,7
2516,0
2517,1
2518,1
2519,7
2520,0
2521,0
2522,6
2523,0
2524,2
2525,6
2526,5
2527,4
2528,2
2529,7
2530,9
2531,1
2532,6
2533,2
2534,2
2535,7
2536,0
2537,0
2538,9
2539,0
2540,0
2541,4
2542,0
2543,1
2544,3
2545,6
2546,3
2547,3
2548,4
2549,2
2550,1
2551,6
2552,0
2553,7
2554,2
2555,7
2556,1
2557,0
2558,1
2559,0
2560,4
2561,2
2562,6
2563,2
2564,6
2565,4
2566,0
2567,7
2568,0
2569,4
2570,4
2571,6
2572,5
2573,6
2574,4
2575,5
2576,0
2577,7
2578,6
2579,1
2580,2
2581,0
2582,2
2583,0
2584,1
2585,2
2586,3
2587,2
2588,0
2589,1
2590,0
2591,0
2592,2
2593,6
2594,7
2595,4
2596,4
2597,8
2598,6
2599,0
2600,1
2601,2
2602,2
2603,7
2604,0
2605,7
2606,1
2607,0
2608,6
2609,0
2610,6
2611,2
2612,6
2613,1
2614,4
2615,1
2616,0
2617,0
2618,8
2619,7
2620,1
2621,2
2622,6
2623,2
2624,0
2625,7
2626,0
2627,0
2628,2
2629,4
2630,3
2631,4
2632,6
2633,2
2634,3
2635,6
2636,4
2637,1
2638,0
2639,4
2640,8
2641,0
2642,7
2643,0
2644,1
2645,9
2646,2
2647,1
2648,2
2649,6
2650,6
2651,1
2652,7
2653,4
2654,0
2655,0
2656,1
2657,4
2658,2
2659,0
2660,5
2661,0
2662,0
2663,7
2664,2
2665,1
2666,7
2667,8
2668,3
2669,7
2670,0
2671,0
2672,6
2673,4
2674,6
2675,3
2676,4
2677,4
2678,1
2679,9
2680,7
2681,6
2682,5
2683,4
2684,7
2685,4
2686,1
2687,1
2688,6
2689,1
2690,3
2691,1
2692,2
2693,1
2694,7
2695,0
2696,0
2697,6
2698,0
2699,2
2700,2
2701,6
2702,2
2703,4
2704,6
2705,0
2706,2
2707,0
2708,4
2709,0
2710,0
2711,1
2712,6
2713,0
2714,4
2715,1
2716,1
2717,4
2718,4
2719,4
2720,4
2721,2
2722,2
2723,6
2724,6
2725,4
2726,3
2727,6
2728,4
2729,8
2730,6
2731,0
2732,4
2733,0
2734,4
2735,5
2736,7
2737,0
2738,0
2739,3
2740,6
2741,0
2742,7
2743,9
2744,2
2745,7
2746,0
2747,4
2748,4
2749,2
2750,4
2751,2
2752,0
2753,4
2754,2
2755,4
2756,0
2757,9
2758,2
2759,1
2760,4
2761,4
2762,4
2763,0
2764,1
2765,2
2766,3
2767,1
2768,8
2769,6
2770,0
2771,3
2772,4
2773,6
2774,2
2775,0
2776,2
2777,7
2778,6
2779,4
2780,0
2781,4
2782,4
2783,4
2784,1
2785,2
2786,1
2787,7
2788,2
2789,4
2790,8
2791,6
2792,6
2793,7
2794,6
2795,0
2796,4
2797,4
2798,6
2799,6
2800,6
2801,4
2802,4
2803,3
2804,4
2805,2
2806,8
2807,6
2808,1
2809,4
2810,4
2811,4
2812,4
2813,4
2814,2
2815,7
2816,3
2817,4
2818,6
2819,2
2820,3
2821,0
2822,2
2823,1
2824,4
2825,2
2826,7
2827,6
2828,4
2829,0
2830,7
2831,7
2832,6
2833,7
2834,2
2835,1
2836,4
2837,7
2838,0
2839,2
2840,2
2841,1
2842,7
2843,0
2844,0
2845,2
2846,4
2847,1
2848,1
2849,4
2850,4
2851,2
2852,2
2853,0
2854,2
2855,2
2856,0
2857,2
2858,0
2859,6
2860,6
2861,0
2862,1
2863,4
2864,2
2865,0
2866,4
2867,7
2868,4
2869,2
2870,6
2871,4
2872,2
2873,6
2874,0
2875,7
2876,6
2877,0
2878,0
2879,6
2880,2
2881,4
2882,0
2883,5
2884,7
2885,8
2886,7
2887,7
2888,7
2889,4
2890,0
2891,9
2892,4
2893,4
2894,7
2895,0
2896,1
2897,1
2898,6
2899,4
2900,1
2901,2
2902,6
2903,3
2904,4
2905,4
2906,8
2907,2
2908,1
2909,4
2910,4
2911,4
2912,4
2913,1
2914,4
2915,2
2916,0
2917,6
2918,2
2919,4
2920,2
2921,4
2922,6
2923,0
2924,4
2925,0
2926,6
2927,6
2928,6
2929,0
2930,0
2931,2
2932,4
2933,0
2934,0
2935,1
2936,4
2937,6
2938,4
2939,6
2940,2
2941,1
2942,7
2943,2
2944,7
2945,8
2946,0
2947,0
2948,2
2949,2
2950,4
2951,1
2952,0
2953,1
2954,6
2955,1
2956,4
2957,0
2958,2
2959,7
2960,6
2961,4
2962,0
2963,6
2964,0
2965,5
2966,7
2967,7
2968,3
2969,7
2970,0
2971,0
2972,7
2973,7
2974,2
2975,6
2976,6
2977,7
2978,2
2979,3
2980,5
2981,2
2982,2
2983,0
2984,4
2985,0
2986,4
2987,7
2988,2
2989,6
2990,3
2991,7
2992,2
2993,7
2994,2
2995,7
2996,2
2997,4
2998,7
2999,2
3000,4
3001,2
3002,0
3003,1
3004,2
3005,3
3006,4
3007,2
3008,4
3009,4
3010,0
3011,4
3012,6
3013,6
3014,6
3015,4
3016,4
3017,1
3018,0
3019,9
3020,0
3021,4
3022,1
3023,0
3024,1
3025,6
3026,2
3027,2
3028,4
3029,2
3030,2
3031,4
3032,6
3033,0
3034,2
3035,2
3036,7
3037,0
3038,8
3039,3
3040,2
3041,9
3042,1
3043,7
3044,2
3045,2
3046,3
3047,6
3048,0
3049,8
3050,7
3051,0
3052,7
3053,0
3054,4
3055,4
3056,0
3057,6
3058,6
3059,4
3060,7
3061,6
3062,6
3063,0
3064,4
3065,7
3066,7
3067,4
3068,2
3069,5
3070,6
3071,0
3072,4
3073,4
3074,1
3075,2
3076,0
3077,0
3078,7
3079,0
3080,9
3081,4
3082,0
3083,3
3084,2
3085,4
3086,2
3087,7
3088,0
3089,7
3090,1
3091,0
3092,6
3093,0
3094,6
3095,3
3096,2
3097,6
3098,7
3099,4
3100,1
3101,0
3102,6
3103,7
3104,7
3105,1
3106,4
3107,2
3108,0
3109,8
3110,7
3111,7
3112,5
3113,4
3114,6
3115,2
3116,4
3117,6
3118,2
3119,2
3120,6
3121,4
3122,0
3123,1
3124,8
3125,2
3126,6
3127,7
3128,2
3129,1
3130,1
3131,4
3132,0
3133,2
3134,2
3135,4
3136,0
3137,2
3138,4
3139,7
3140,1
3141,7
3142,4
3143,0
3144,6
3145,7
3146,6
3147,2
3148,0
3149,7
3150,3
3151,4
3152,9
3153,5
3154,6
3155,7
3156,0
3157,7
3158,2
3159,4
3160,7
3161,2
3162,4
3163,5
3164,2
3165,0
3166,4
3167,7
3168,6
3169,4
3170,2
3171,6
3172,4
3173,7
3174,4
3175,3
3176,4
3177,4
3178,6
3179,6
3180,4
3181,6
3182,9
3183,6
3184,0
3185,7
3186,1
3187,7
3188,1
3189,1
3190,2
3191,8
3192,6
3193,0
3194,0
3195,2
3196,2
3197,2
3198,6
3199,0
3200,2
3201,2
3202,1
3203,6
3204,4
3205,0
3206,6
3207,4
3208,2
3209,3
3210,4
3211,1
3212,4
3213,2
3214,0
3215,6
3216,4
3217,0
3218,6
3219,2
3220,9
3221,4
3222,7
3223,6
3224,2
3225,6
3226,4
3227,6
3228,3
3229,5
3230,6
3231,7
3232,0
3233,0
3234,0
3235,0
3236,2
3237,4
3238,8
3239,0
3240,7
3241,1
3242,5
3243,7
3244,2
3245,6
3246,6
3247,0
3248,6
3249,0
3250,4
3251,7
3252,0
3253,0
3254,3
3255,4
3256,5
3257,1
3258,9
3259,2
3260,2
3261,0
3262,4
3263,4
3264,4
3265,4
3266,4
3267,2
3268,9
3269,4
3270,0
3271,4
3272,4
3273,7
3274,6
3275,2
3276,1
3277,6
3278,6
3279,6
3280,6
3281,0
3282,4
3283,2
3284,7
3285,6
3286,7
3287,2
3288,0
3289,4
3290,4
3291,0
3292,1
3293,2
3294,5
3295,4
3296,4
3297,0
3298,8
3299,4
3300,0
3301,0
3302,4
3303,6
3304,7
3305,1
3306,4
3307,0
3308,0
3309,6
3310,0
3311,1
3312,4
3313,0
3314,2
3315,6
3316,5
3317,0
3318,0
3319,6
3320,2
3321,0
3322,4
3323,2
3324,4
3325,6
3326,1
3327,7
3328,4
3329,3
3330,7
3331,4
3332,4
3333,6
3334,9
3335,7
3336,1
3337,4
3338,2
3339,2
3340,2
3341,7
3342,5
3343,6
3344,6
3345,0
3346,1
3347,6
3348,6
3349,7
3350,9
3351,0
3352,8
3353,1
3354,4
3355,2
3356,6
3357,7
3358,0
3359,0
3360,5
3361,9
3362,1
3363,0
3364,7
3365,2
3366,2
3367,4
3368,0
3369,0
3370,4
3371,0
3372,9
3373,2
3374,1
3375,7
3376,1
3377,4
3378,2
3379,2
3380,3
3381,6
3382,4
3383,4
3384,0
3385,2
3386,0
3387,4
3388,2
3389,6
3390,4
3391,2
3392,0
3393,1
3394,6
3395,4
3396,4
3397,0
3398,6
3399,0
3400,3
3401,8
3402,3
3403,4
3404,0
3405,4
3406,2
3407,4
3408,0
3409,2
3410,8
3411,7
3412,4
3413,7
3414,4
3415,4
3416,6
3417,1
3418,4
3419,6
3420,0
3421,7
3422,1
3423,6
3424,0
3425,6
3426,4
3427,0
3428,2
3429,2
3430,7
3431,1
3432,6
3433,0
3434,1
3435,1
3436,0
3437,7
3438,4
3439,7
3440,2
3441,0
3442,6
3443,0
3444,1
3445,1
3446,2
3447,0
3448,0
3449,0
3450,7
3451,7
3452,4
3453,0
3454,4
3455,2
3456,4
3457,0
3458,6
3459,1
3460,2
3461,1
3462,7
3463,8
3464,0
3465,0
3466,2
3467,4
3468,7
3469,1
3470,2
3471,3
3472,1
3473,7
3474,4
3475,1
3476,2
3477,0
3478,1
3479,2
3480,7
3481,1
3482,7
3483,4
3484,0
3485,2
3486,0
3487,0
3488,4
3489,6
3490,6
3491,7
3492,4
3493,2
3494,0
3495,0
3496,4
3497,0
3498,0
3499,0
3500,6
3501,1
3502,0
3503,4
3504,0
3505,2
3506,2
3507,4
3508,0
3509,6
3510,0
3511,4
3512,7
3513,4
3514,1
3515,4
3516,4
3517,0
3518,4
3519,4
3520,0
3521,1
3522,7
3523,3
3524,0
3525,2
3526,0
3527,0
3528,0
3529,0
3530,0
3531,0
3532,0
3533,7
3534,7
3535,4
3536,0
3537,6
3538,0
3539,2
3540,4
3541,4
3542,4
3543,0
3544,7
3545,4
3546,2
3547,2
3548,4
3549,4
3550,4
3551,4
3552,7
3553,0
3554,4
3555,5
3556,2
3557,2
3558,4
3559,6
3560,6
3561,0
3562,2
3563,0
3564,4
3565,9
3566,7
3567,7
3568,4
3569,4
3570,9
3571,6
3572,4
3573,2
3574,7
3575,4
3576,2
3577,1
3578,2
3579,4
3580,4
3581,4
3582,7
3583,2
3584,4
3585,1
3586,0
3587,2
3588,5
3589,7
3590,0
3591,4
3592,6
3593,4
3594,2
3595,7
3596,0
3597,6
3598,7
3599,3
3600,4
3601,1
3602,0
3603,7
3604,6
3605,4
3606,6
3607,1
3608,9
3609,6
3610,7
3611,5
3612,4
3613,2
3614,3
3615,2
3616,4
3617,0
3618,4
3619,4
3620,1
3621,4
3622,4
3623,1
3624,4
3625,2
3626,9
3627,5
3628,0
3629,1
3630,3
3631,5
3632,2
3633,2
3634,1
3635,0
3636,2
3637,4
3638,0
3639,1
3640,6
3641,7
3642,1
3643,0
3644,1
3645,2
3646,1
3647,6
3648,2
3649,2
3650,4
3651,0
3652,3
3653,4
3654,6
3655,2
3656,6
3657,3
3658,0
3659,7
3660,2
3661,2
3662,4
3663,9
3664,3
3665,6
3666,2
3667,2
3668,2
3669,0
3670,2
3671,4
3672,0
3673,1
3674,4
3675,4
3676,4
3677,0
3678,4
3679,0
3680,7
3681,0
3682,4
3683,1
3684,6
3685,6
3686,0
3687,4
3688,4
3689,8
3690,1
3691,2
3692,0
3693,6
3694,4
3695,4
3696,4
3697,7
3698,4
3699,0
3700,7
3701,4
3702,4
3703,0
3704,3
3705,4
3706,1
3707,4
3708,1
3709,4
3710,5
3711,7
3712,6
3713,2
3714,2
3715,4
3716,1
3717,4
3718,4
3719,7
3720,7
3721,3
3722,2
3723,4
3724,0
3725,6
3726,2
3727,6
3728,4
3729,8
3730,7
3731,6
3732,4
3733,7
3734,0
3735,0
3736,4
3737,4
3738,0
3739,6
3740,2
3741,4
3742,0
3743,0
3744,6
3745,6
3746,0
3747,1
3748,5
3749,4
3750,4
3751,4
3752,4
3753,5
3754,2
3755,2
3756,0
3757,6
3758,4
3759,6
3760,1
3761,2
3762,4
3763,1
3764,4
3765,2
3766,0
3767,0
3768,0
3769,1
3770,2
3771,0
3772,7
3773,5
3774,5
3775,7
3776,1
3777,7
3778,1
3779,4
3780,6
3781,2
3782,7
3783,0
3784,4
3785,4
3786,2
3787,4
3788,0
3789,2
3790,7
3791,5
3792,2
3793,7
3794,4
3795,7
3796,7
3797,1
3798,0
3799,0
3800,4
3801,0
3802,6
3803,4
3804,6
3805,0
3806,6
3807,5
3808,7
3809,1
3810,2
3811,4
3812,4
3813,2
3814,0
3815,4
3816,4
3817,0
3818,0
3819,4
3820,0
3821,7
3822,0
3823,8
3824,2
3825,2
3826,2
3827,2
3828,1
3829,2
3830,6
3831,0
3832,6
3833,4
3834,4
3835,4
3836,6
3837,7
3838,6
3839,0
3840,0
3841,2
3842,6
3843,4
3844,0
3845,4
3846,2
3847,0
3848,7
3849,2
3850,0
3851,0
3852,2
3853,4
3854,4
3855,9
3856,6
3857,6
3858,2
3859,3
3860,0
3861,0
3862,7
3863,4
3864,4
3865,2
3866,4
3867,0
3868,4
3869,2
3870,1
3871,4
3872,6
3873,1
3874,7
3875,7
3876,4
3877,2
3878,4
3879,4
3880,0
3881,6
3882,7
3883,4
3884,1
3885,4
3886,2
3887,4
3888,5
3889,2
3890,4
3891,8
3892,0
3893,4
3894,1
3895,0
3896,0
3897,7
3898,5
3899,7
3900,4
3901,7
3902,3
3903,0
3904,2
3905,7
3906,3
3907,1
3908,7
3909,9
3910,5
3911,4
3912,7
3913,7
3914,2
3915,6
3916,0
3917,6
3918,6
3919,0
3920,0
3921,7
3922,4
3923,6
3924,0
3925,0
3926,2
3927,6
3928,7
3929,6
3930,4
3931,1
3932,4
3933,4
3934,4
3935,4
3936,7
3937,0
3938,4
3939,0
3940,0
3941,7
3942,4
3943,2
3944,0
3945,4
3946,4
3947,4
3948,4
3949,7
3950,0
3951,2
3952,2
3953,1
3954,3
3955,4
3956,4
3957,0
3958,4
3959,0
3960,6
3961,4
3962,2
3963,4
3964,6
3965,4
3966,0
3967,2
3968,1
3969,6
3970,4
3971,1
3972,2
3973,4
3974,2
3975,7
3976,4
3977,6
3978,9
3979,4
3980,7
3981,4
3982,5
3983,3
3984,1
3985,2
3986,6
3987,0
3988,2
3989,0
3990,4
3991,7
3992,0
3993,4
3994,5
3995,7
3996,0
3997,8
3998,7
3999,7
4000,6
4001,3
4002,0
4003,2
4004,4
4005,0
4006,1
4007,6
4008,0
4009,6
4010,0
4011,0
4012,2
4013,0
4014,0
4015,2
4016,2
4017,2
4018,0
4019,4
4020,7
4021,3
4022,1
4023,0
4024,4
4025,9
4026,4
4027,1
4028,4
4029,8
4030,4
4031,0
4032,5
4033,6
4034,0
4035,4
4036,5
4037,0
4038,0
4039,4
4040,0
4041,0
4042,2
4043,7
4044,0
4045,1
4046,0
4047,9
4048,1
4049,0
4050,2
4051,3
4052,6
4053,4
4054,2
4055,2
4056,6
4057,0
4058,1
4059,0
4060,7
4061,8
4062,2
4063,0
4064,6
4065,4
4066,0
4067,0
4068,0
4069,2
4070,0
4071,2
4072,7
4073,4
4074,5
4075,5
4076,3
4077,0
4078,0
4079,7
4080,2
4081,2
4082,4
4083,2
4084,2
4085,1
4086,0
4087,6
4088,7
4089,7
4090,7
4091,6
4092,0
4093,4
4094,1
4095,2
4096,1
4097,1
4098,9
4099,4
4100,2
4101,5
4102,4
4103,7
4104,6
4105,0
4106,8
4107,0
4108,8
4109,1
4110,2
4111,6
4112,7
4113,0
4114,1
4115,4
4116,2
4117,7
4118,1
4119,7
4120,0
4121,1
4122,0
4123,2
4124,7
4125,0
4126,0
4127,0
4128,4
4129,7
4130,0
4131,6
4132,1
4133,4
4134,8
4135,9
4136,2
4137,1
4138,0
4139,4
4140,4
4141,2
4142,7
4143,6
4144,9
4145,0
4146,5
4147,6
4148,0
4149,4
4150,7
4151,3
4152,2
4153,4
4154,2
4155,4
4156,7
4157,6
4158,2
4159,4
4160,1
4161,6
4162,7
4163,9
4164,4
4165,6
4166,9
4167,4
4168,2
4169,0
4170,7
4171,2
4172,1
4173,4
4174,7
4175,0
4176,2
4177,0
4178,1
4179,4
4180,1
4181,4
4182,1
4183,4
4184,0
4185,4
4186,1
4187,6
4188,9
4189,4
4190,2
4191,0
4192,2
4193,2
4194,3
4195,6
4196,0
4197,7
4198,2
4199,0
4200,1
4201,2
4202,4
4203,4
4204,0
4205,2
4206,1
4207,6
4208,2
4209,7
4210,2
4211,3
4212,0
4213,4
4214,1
4215,0
4216,0
4217,3
4218,4
4219,2
4220,6
4221,0
4222,0
4223,0
4224,2
4225,2
4226,1
4227,5
4228,2
4229,0
4230,5
4231,0
4232,2
4233,1
4234,8
4235,5
4236,6
4237,4
4238,2
4239,7
4240,4
4241,4
4242,6
4243,6
4244,1
4245,0
4246,7
4247,8
4248,4
4249,4
4250,0
4251,0
4252,1
4253,0
4254,0
4255,0
4256,6
4257,0
4258,5
4259,7
4260,0
4261,2
4262,0
4263,2
4264,3
4265,7
4266,6
4267,0
4268,3
4269,0
4270,0
4271,4
4272,1
4273,2
4274,8
4275,2
4276,6
4277,4
4278,7
4279,7
4280,4
4281,4
4282,0
4283,0
4284,6
4285,6
4286,0
4287,0
4288,0
4289,4
4290,2
4291,0
4292,5
4293,4
4294,0
4295,4
4296,6
4297,0
4298,0
4299,4
4300,4
4301,4
4302,2
4303,4
4304,7
4305,0
4306,1
4307,2
4308,7
4309,1
4310,7
4311,0
4312,0
4313,6
4314,4
4315,3
4316,4
4317,0
4318,4
4319,1
4320,2
4321,3
4322,0
4323,6
4324,8
4325,6
4326,7
4327,7
4328,0
4329,6
4330,6
4331,4
4332,4
4333,7
4334,0
4335,2
4336,2
4337,7
4338,4
4339,7
4340,2
4341,0
4342,7
4343,4
4344,6
4345,4
4346,0
4347,0
4348,4
4349,6
4350,0
4351,6
4352,0
4353,0
4354,0
4355,6
4356,0
4357,1
4358,7
4359,0
4360,2
4361,2
4362,4
4363,2
4364,6
4365,4
4366,4
4367,0
4368,0
4369,0
4370,4
4371,6
4372,4
4373,0
4374,0
4375,6
4376,4
4377,0
4378,0
4379,7
4380,7
4381,1
4382,5
4383,0
4384,7
4385,0
4386,2
4387,5
4388,5
4389,7
4390,0
4391,7
4392,4
4393,4
4394,4
4395,1
4396,0
4397,7
4398,4
4399,1
4400,2
4401,2
4402,4
4403,0
4404,4
4405,0
4406,0
4407,2
4408,6
4409,0
4410,2
4411,4
4412,0
4413,0
4414,7
4415,3
4416,0
4417,2
4418,0
4419,4
4420,7
4421,7
4422,7
4423,1
4424,1
4425,7
4426,6
4427,5
4428,0
4429,1
4430,0
4431,0
4432,4
4433,7
4434,1
4435,7
4436,6
4437,2
4438,2
4439,2
4440,1
4441,4
4442,0
4443,2
4444,6
4445,4
4446,0
4447,7
4448,2
4449,4
4450,0
4451,0
4452,2
4453,0
4454,0
4455,4
4456,2
4457,5
4458,0
4459,7
4460,7
4461,0
4462,7
4463,0
4464,4
4465,6
4466,4
4467,0
4468,1
4469,8
4470,4
4471,4
4472,4
4473,2
4474,0
4475,4
4476,4
4477,9
4478,7
4479,4
4480,6
4481,0
4482,0
4483,4
4484,3
4485,4
4486,7
4487,2
4488,3
4489,4
4490,1
4491,7
4492,0
4493,2
4494,9
4495,7
4496,4
4497,1
4498,4
4499,4
4500,0
4501,2
4502,4
4503,2
4504,2
4505,4
4506,7
4507,4
4508,0
4509,2
4510,0
4511,2
4512,6
4513,4
4514,1
4515,4
4516,0
4517,8
4518,4
4519,6
4520,0
4521,6
4522,4
4523,0
4524,6
4525,6
4526,0
4527,8
4528,4
4529,0
4530,0
4531,0
4532,4
4533,4
4534,4
4535,7
4536,7
4537,6
4538,4
4539,4
4540,7
4541,2
4542,0
4543,2
4544,2
4545,4
4546,5
4547,0
4548,8
4549,7
4550,1
4551,7
4552,0
4553,1
4554,2
4555,0
4556,3
4557,2
4558,9
4559,2
4560,0
4561,4
4562,7
4563,7
4564,7
4565,0
4566,7
4567,1
4568,4
4569,4
4570,4
4571,7
4572,7
4573,7
4574,0
4575,3
4576,7
4577,4
4578,2
4579,7
4580,3
4581,8
4582,2
4583,4
4584,2
4585,4
4586,1
4587,2
4588,7
4589,2
4590,2
4591,2
4592,6
4593,0
4594,0
4595,2
4596,4
4597,8
4598,7
4599,0
4600,6
4601,2
4602,1
4603,6
4604,2
4605,0
4606,0
4607,5
4608,0
4609,4
4610,7
4611,6
4612,6
4613,9
4614,1
4615,2
4616,0
4617,4
4618,4
4619,4
4620,7
4621,7
4622,4
4623,4
4624,0
4625,4
4626,4
4627,0
4628,6
4629,6
4630,4
4631,1
4632,4
4633,8
4634,4
4635,2
4636,0
4637,7
4638,1
4639,4
4640,4
4641,0
4642,7
4643,2
4644,2
4645,0
4646,3
4647,0
4648,7
4649,4
4650,6
4651,4
4652,2
4653,0
4654,0
4655,0
4656,4
4657,0
4658,2
4659,7
4660,0
4661,1
4662,0
4663,6
4664,4
4665,4
4666,4
4667,6
4668,1
4669,1
4670,3
4671,4
4672,3
4673,1
4674,2
4675,0
4676,2
4677,2
4678,2
4679,4
4680,1
4681,7
4682,0
4683,3
4684,4
4685,2
4686,2
4687,7
4688,4
4689,2
4690,1
4691,1
4692,4
4693,4
4694,6
4695,3
4696,0
4697,4
4698,3
4699,5
4700,6
4701,3
4702,0
4703,1
4704,5
4705,5
4706,4
4707,7
4708,0
4709,6
4710,6
4711,2
4712,1
4713,0
4714,4
4715,6
4716,2
4717,5
4718,7
4719,4
4720,6
4721,7
4722,7
4723,4
4724,0
4725,9
4726,6
4727,1
4728,6
4729,6
4730,6
4731,6
4732,7
4733,4
4734,6
4735,0
4736,6
4737,0
4738,2
4739,0
4740,6
4741,0
4742,2
4743,8
4744,0
4745,2
4746,7
4747,4
4748,2
4749,0
4750,9
4751,4
4752,4
4753,2
4754,2
4755,1
4756,4
4757,4
4758,2
4759,7
4760,0
4761,7
4762,4
4763,4
4764,0
4765,0
4766,0
4767,4
4768,6
4769,0
4770,2
4771,7
4772,4
4773,7
4774,4
4775,0
4776,3
4777,0
4778,2
4779,5
4780,2
4781,7
4782,8
4783,2
4784,8
4785,4
4786,1
4787,1
4788,6
4789,1
4790,0
4791,2
4792,1
4793,6
4794,8
4795,0
4796,6
4797,4
4798,0
4799,1
4800,4
4801,0
4802,6
4803,3
4804,4
4805,6
4806,7
4807,5
4808,0
4809,0
4810,2
4811,7
4812,3
4813,2
4814,0
4815,2
4816,6
4817,8
4818,2
4819,2
4820,4
4821,4
4822,8
4823,4
4824,7
4825,0
4826,7
4827,6
4828,0
4829,1
4830,4
4831,3
4832,0
4833,2
4834,7
4835,1
4836,2
4837,4
4838,0
4839,4
4840,2
4841,1
4842,2
4843,6
4844,1
4845,2
4846,6
