id,digit
4316,4
4317,1
4318,1
4319,1
4320,9
4321,7
4322,9
4323,1
4324,8
4325,6
4326,6
4327,1
4328,0
4329,6
4330,1
4331,8
4332,6
4333,1
4334,0
4335,6
4336,7
4337,7
4338,5
4339,1
4340,6
4341,9
4342,7
4343,9
4344,6
4345,9
4346,1
4347,6
4348,4
4349,6
4350,1
4351,6
4352,0
4353,1
4354,0
4355,6
4356,6
4357,1
4358,1
4359,6
4360,9
4361,1
4362,6
4363,2
4364,6
4365,6
4366,6
4367,6
4368,0
4369,6
4370,9
4371,6
4372,4
4373,1
4374,0
4375,6
4376,8
4377,0
4378,0
4379,7
4380,3
4381,0
4382,5
4383,0
4384,6
4385,9
4386,6
4387,6
4388,9
4389,1
4390,0
4391,1
4392,4
4393,9
4394,9
4395,1
4396,0
4397,8
4398,9
4399,1
4400,6
4401,2
4402,9
4403,4
4404,8
4405,0
4406,6
4407,2
4408,6
4409,7
4410,6
4411,7
4412,1
4413,6
4414,1
4415,9
4416,1
4417,5
4418,6
4419,1
4420,9
4421,7
4422,1
4423,1
4424,6
4425,7
4426,6
4427,6
4428,0
4429,9
4430,0
4431,0
4432,1
4433,7
4434,1
4435,7
4436,6
4437,7
4438,9
4439,6
4440,1
4441,4
4442,6
4443,1
4444,6
4445,8
4446,0
4447,1
4448,1
4449,6
4450,6
4451,9
4452,2
4453,8
4454,0
4455,4
4456,2
4457,6
4458,0
4459,7
4460,7
4461,0
4462,7
4463,6
4464,9
4465,9
4466,4
4467,0
4468,2
4469,8
4470,6
4471,4
4472,0
4473,6
4474,2
4475,4
4476,6
4477,9
4478,7
4479,6
4480,6
4481,1
4482,1
4483,1
4484,9
4485,9
4486,9
4487,6
4488,1
4489,1
4490,1
4491,7
4492,6
4493,2
4494,9
4495,1
4496,6
4497,7
4498,6
4499,4
4500,0
4501,6
4502,4
4503,6
4504,6
4505,4
4506,8
4507,7
4508,6
4509,6
4510,6
4511,6
4512,6
4513,4
4514,2
4515,9
4516,1
4517,9
4518,4
4519,6
4520,6
4521,6
4522,1
4523,0
4524,1
4525,6
4526,0
4527,6
4528,6
4529,1
4530,7
4531,6
4532,4
4533,6
4534,1
4535,1
4536,7
4537,1
4538,1
4539,4
4540,1
4541,6
4542,6
4543,6
4544,6
4545,6
4546,6
4547,0
4548,6
4549,7
4550,1
4551,6
4552,6
4553,1
4554,2
4555,6
4556,7
4557,2
4558,9
4559,6
4560,6
4561,1
4562,7
4563,7
4564,6
4565,1
4566,6
4567,6
4568,9
4569,4
4570,4
4571,7
4572,7
4573,7
4574,6
4575,9
4576,1
4577,6
4578,1
4579,9
4580,9
4581,9
4582,6
4583,1
4584,2
4585,7
4586,1
4587,1
4588,7
4589,6
4590,1
4591,1
4592,6
4593,0
4594,4
4595,6
4596,9
4597,8
4598,1
4599,6
4600,9
4601,9
4602,1
4603,6
4604,0
4605,1
4606,0
4607,5
4608,9
4609,9
4610,6
4611,6
4612,6
4613,9
4614,1
4615,2
4616,0
4617,4
4618,9
4619,6
4620,7
4621,7
4622,4
4623,9
4624,6
4625,1
4626,9
4627,1
4628,6
4629,2
4630,0
4631,9
4632,1
4633,9
4634,6
4635,1
4636,0
4637,7
4638,6
4639,4
4640,6
4641,1
4642,6
4643,6
4644,6
4645,6
4646,4
4647,1
4648,7
4649,1
4650,1
4651,4
4652,6
4653,0
4654,1
4655,6
4656,9
4657,0
4658,7
4659,9
4660,0
4661,9
4662,6
4663,6
4664,8
4665,8
4666,7
4667,9
4668,1
4669,1
4670,7
4671,9
4672,3
4673,1
4674,6
4675,1
4676,7
4677,1
4678,7
4679,1
4680,1
4681,1
4682,1
4683,3
4684,8
4685,6
4686,2
4687,6
4688,1
4689,6
4690,4
4691,1
4692,7
4693,9
4694,6
4695,6
4696,0
4697,4
4698,8
4699,5
4700,1
4701,3
4702,1
4703,1
4704,5
4705,3
4706,9
4707,3
4708,1
4709,6
4710,6
4711,6
4712,6
4713,0
4714,4
4715,6
4716,2
4717,7
4718,7
4719,2
4720,6
4721,1
4722,7
4723,7
4724,6
4725,1
4726,6
4727,1
4728,9
4729,6
4730,6
4731,1
4732,7
4733,1
4734,1
4735,6
4736,1
4737,6
4738,2
4739,0
4740,6
4741,1
4742,6
4743,1
4744,0
4745,1
4746,9
4747,4
4748,6
4749,0
4750,9
4751,6
4752,6
4753,6
4754,6
4755,1
4756,4
4757,1
4758,6
4759,8
4760,1
4761,7
4762,6
4763,9
4764,0
4765,0
4766,1
4767,6
4768,6
4769,0
4770,6
4771,1
4772,9
4773,1
4774,4
4775,6
4776,2
4777,6
4778,2
4779,5
4780,6
4781,1
4782,6
4783,6
4784,8
4785,1
4786,1
4787,6
4788,6
4789,1
4790,6
4791,0
4792,1
4793,6
4794,8
4795,0
4796,6
4797,6
4798,9
4799,1
4800,4
4801,0
4802,6
4803,0
4804,4
4805,6
4806,7
4807,5
4808,0
4809,6
4810,2
4811,9
4812,6
4813,6
4814,1
4815,9
4816,9
4817,8
4818,0
4819,6
4820,4
4821,4
4822,9
4823,4
4824,1
4825,6
4826,7
4827,8
4828,1
4829,1
4830,6
4831,7
4832,0
4833,2
4834,8
4835,1
4836,2
4837,4
4838,1
4839,4
4840,0
4841,1
4842,2
4843,1
4844,6
4845,7
4846,6
